title,price,image
Light Razas Medianas - 12 Kg,40.05,http://www.petsonic.com/es/8068-large_default/affinity-advance-light-razas-medianas.jpg
Light Razas Medianas - Pack 2 x 12 Kg,78.60,http://www.petsonic.com/es/8068-large_default/affinity-advance-light-razas-medianas.jpg
Light Razas Grandes - 15 Kg,50.75,http://www.petsonic.com/es/8067-large_default/affinity-advance-light-razas-grandes.jpg
Light Razas Grandes - Pack 2 x 15 Kg,99.25,http://www.petsonic.com/es/8067-large_default/affinity-advance-light-razas-grandes.jpg
Adult +8 Años Razas Pequeñas - 3 Kg.,17.95,http://www.petsonic.com/es/8051-large_default/affinity-advance-adult-8-anos-razas-pequenas.jpg
Adult +8 Años Razas Pequeñas - Pack 2 x 3 Kg,34.95,http://www.petsonic.com/es/8051-large_default/affinity-advance-adult-8-anos-razas-pequenas.jpg
Adult +7 Años Razas Medianas - 3 Kg.,18.55,http://www.petsonic.com/es/8050-large_default/affinity-advance-adult-7-anos-razas-medianas.jpg
Adult +7 Años Razas Medianas - 12 Kg,41.95,http://www.petsonic.com/es/8050-large_default/affinity-advance-adult-7-anos-razas-medianas.jpg
Adult +7 Años Razas Medianas - Pack 2 x 12 Kg,82.00,http://www.petsonic.com/es/8050-large_default/affinity-advance-adult-7-anos-razas-medianas.jpg
Adult +6 Años Razas Grandes - 15 Kg,50.05,http://www.petsonic.com/es/8049-large_default/affinity-advance-adult-6-anos-razas-grandes.jpg
Adult +6 Años Razas Grandes - Pack  2 x 15 Kg,98.10,http://www.petsonic.com/es/8049-large_default/affinity-advance-adult-6-anos-razas-grandes.jpg
"Yorkshire Terrier Adulto - 1,5 Kg.",12.75,http://www.petsonic.com/es/8071-large_default/affinity-advance-yorkshire-terrier-adulto.jpg
Yorkshire Terrier Adulto - Pack 2 x 1.5 Kg,25.15,http://www.petsonic.com/es/8071-large_default/affinity-advance-yorkshire-terrier-adulto.jpg
Labrador Adulto - 12 Kg,40.95,http://www.petsonic.com/es/8066-large_default/affinity-advance-labrador-adulto.jpg
Labrador Adulto - Pack 2 x 12 Kg,79.95,http://www.petsonic.com/es/8066-large_default/affinity-advance-labrador-adulto.jpg
Pastor Aleman Adulto - 12 Kg,45.15,http://www.petsonic.com/es/8070-large_default/affinity-advance-pastor-aleman-adulto.jpg
Pastor Aleman Adulto - Pack 2 x 12 Kg,85.75,http://www.petsonic.com/es/8070-large_default/affinity-advance-pastor-aleman-adulto.jpg
Boxer Adult - 12 Kg,45.10,http://www.petsonic.com/es/8332-large_default/affinity-advance-boxer-adult.jpg
Boxer Adult - Pack 2 x 12 Kg,87.85,http://www.petsonic.com/es/8332-large_default/affinity-advance-boxer-adult.jpg
Bulldog Francés Adult - 3 Kg.,19.55,http://www.petsonic.com/es/8058-large_default/affinity-advance-bulldog-frances-adult.jpg
Bulldog Francés Adult - 9 Kg,35.45,http://www.petsonic.com/es/8058-large_default/affinity-advance-bulldog-frances-adult.jpg
Bulldog Francés Adult - Pack 2 x 9 Kg,73.35,http://www.petsonic.com/es/8058-large_default/affinity-advance-bulldog-frances-adult.jpg
Bulldog Adulto - 12 Kg,41.05,http://www.petsonic.com/es/8182-large_default/affinity-advance-bulldog-adulto.jpg
Bulldog Adulto - Pack 2 x 12 Kg,79.95,http://www.petsonic.com/es/8182-large_default/affinity-advance-bulldog-adulto.jpg
Atopic Care Mini - 1.5 Kg.,13.80,http://www.petsonic.com/es/10386-large_default/atopic-care-mini.jpg
Atopic Care Mini - Pack 2 x 1.5 Kg,26.20,http://www.petsonic.com/es/10386-large_default/atopic-care-mini.jpg
Atopic Care piel Atopica - 3 Kg.,14.65,http://www.petsonic.com/es/8076-large_default/advance-veterinary-diets-atopic-care-piel-atopica.jpg
Atopic Care piel Atopica - 12 Kg,49.95,http://www.petsonic.com/es/8076-large_default/advance-veterinary-diets-atopic-care-piel-atopica.jpg
Atopic Care piel Atopica - Pack 2 x 12 Kg,97.85,http://www.petsonic.com/es/8076-large_default/advance-veterinary-diets-atopic-care-piel-atopica.jpg
Intolerance Care Canine - 3 Kg.,19.40,http://www.petsonic.com/es/8080-large_default/advance-veterinary-diets-intolerance-care-canine.jpg
Intolerance Care Canine - 12 Kg,53.40,http://www.petsonic.com/es/8080-large_default/advance-veterinary-diets-intolerance-care-canine.jpg
Intolerance Care Canine - Pack 2 x 12 Kg,104.20,http://www.petsonic.com/es/8080-large_default/advance-veterinary-diets-intolerance-care-canine.jpg
"Hypoallergenic Canine - 2,5 Kg.",20.05,http://www.petsonic.com/es/8079-large_default/advance-veterinary-diets-hypoallergenic-canine.jpg
Hypoallergenic Canine - 10 Kg,55.05,http://www.petsonic.com/es/8079-large_default/advance-veterinary-diets-hypoallergenic-canine.jpg
Hypoallergenic Canine - Pack 2 x 10 Kg,103.35,http://www.petsonic.com/es/8079-large_default/advance-veterinary-diets-hypoallergenic-canine.jpg
Gastroenteric Canine - 3 Kg.,16.45,http://www.petsonic.com/es/8078-large_default/advance-veterinary-diets-gastroenteric-canine.jpg
Gastroenteric Canine - 12 Kg,47.95,http://www.petsonic.com/es/8078-large_default/advance-veterinary-diets-gastroenteric-canine.jpg
Gastroenteric Canine - Pack 2 x 12 Kg,93.85,http://www.petsonic.com/es/8078-large_default/advance-veterinary-diets-gastroenteric-canine.jpg
Renal Canine - 3 Kg.,19.15,http://www.petsonic.com/es/8083-large_default/advance-veterinary-diets-renal-canine.jpg
Renal Canine - 12 Kg,49.95,http://www.petsonic.com/es/8083-large_default/advance-veterinary-diets-renal-canine.jpg
Renal Canine - Pack 2 x 12 Kg,96.10,http://www.petsonic.com/es/8083-large_default/advance-veterinary-diets-renal-canine.jpg
Articular Care Refuerzo Articular - 3 Kg.,16.35,http://www.petsonic.com/es/8075-large_default/advance-veterinary-diets-articular-care-refuerzo-articular.jpg
Articular Care Refuerzo Articular - 12 Kg,45.95,http://www.petsonic.com/es/8075-large_default/advance-veterinary-diets-articular-care-refuerzo-articular.jpg
Articular Care Refuerzo Articular - Pack 2 x 12 Kg,89.95,http://www.petsonic.com/es/8075-large_default/advance-veterinary-diets-articular-care-refuerzo-articular.jpg
Articular Care Reduced Calorie - 3 Kg.,16.05,http://www.petsonic.com/es/8086-large_default/articular-care-reduced-calorie.jpg
Articular Care Reduced Calorie - 12 Kg,49.20,http://www.petsonic.com/es/8086-large_default/articular-care-reduced-calorie.jpg
Articular Care Reduced Calorie - Pack 2 x 12 Kg,95.75,http://www.petsonic.com/es/8086-large_default/articular-care-reduced-calorie.jpg
Articular Care +7 - 3 Kg.,18.95,http://www.petsonic.com/es/8085-large_default/articular-care-7.jpg
Articular Care +7 - 12 Kg,49.35,http://www.petsonic.com/es/8085-large_default/articular-care-7.jpg
Articular Care +7 - Pack 2 x 12 Kg,95.40,http://www.petsonic.com/es/8085-large_default/articular-care-7.jpg
Obesity Management Canine - 3 Kg.,16.55,http://www.petsonic.com/es/8081-large_default/advance-veterinary-diets-obesity-management-canine.jpg
Obesity Management Canine - 12 Kg,47.95,http://www.petsonic.com/es/8081-large_default/advance-veterinary-diets-obesity-management-canine.jpg
Obesity Management Canine - Pack 2 x 12 Kg,93.90,http://www.petsonic.com/es/8081-large_default/advance-veterinary-diets-obesity-management-canine.jpg
Urinary Canine - 3 Kg.,18.95,http://www.petsonic.com/es/8084-large_default/affinity-advance-urinary-canine.jpg
Urinary Canine - 12 Kg,44.95,http://www.petsonic.com/es/8084-large_default/affinity-advance-urinary-canine.jpg
Urinary Canine - Pack 2 x 12 Kg,88.95,http://www.petsonic.com/es/8084-large_default/affinity-advance-urinary-canine.jpg
Diabetes Colitis Canine - 3 Kg.,18.95,http://www.petsonic.com/es/8077-large_default/advance-veterinary-diets-diabetes-colitis-canine.jpg
Diabetes Colitis Canine - 12 Kg,44.50,http://www.petsonic.com/es/8077-large_default/advance-veterinary-diets-diabetes-colitis-canine.jpg
Diabetes Colitis Canine - Pack 2 x 12 Kg,87.00,http://www.petsonic.com/es/8077-large_default/advance-veterinary-diets-diabetes-colitis-canine.jpg
Leishmaniasis Management Canine - 10 Kg,51.65,http://www.petsonic.com/es/4980-large_default/advance-veterinary-diets-leishmaniasis-management-canine.jpg
Leishmaniasis Management Canine - Pack 2 x 10 Kg,101.30,http://www.petsonic.com/es/4980-large_default/advance-veterinary-diets-leishmaniasis-management-canine.jpg
"Cachorro Todas las Razas - 2,27 Kg.",21.95,http://www.petsonic.com/es/8091-large_default/orijen-cachorro-todas-las-razas.jpg
"Cachorro Todas las Razas - 6,8 Kg",37.95,http://www.petsonic.com/es/8091-large_default/orijen-cachorro-todas-las-razas.jpg
Cachorro Todas las Razas - 13 Kg,69.95,http://www.petsonic.com/es/8091-large_default/orijen-cachorro-todas-las-razas.jpg
Cachorro Todas las Razas - Pack 2 x 13 Kg,136.95,http://www.petsonic.com/es/8091-large_default/orijen-cachorro-todas-las-razas.jpg
"Cachorro Razas Grandes - 6,8 Kg",40.95,http://www.petsonic.com/es/8090-large_default/orijen-cachorro-razas-grandes.jpg
Cachorro Razas Grandes - 13 Kg,69.95,http://www.petsonic.com/es/8090-large_default/orijen-cachorro-razas-grandes.jpg
Cachorro Razas Grandes - Pack 2 x 13 Kg,136.95,http://www.petsonic.com/es/8090-large_default/orijen-cachorro-razas-grandes.jpg
"Adulto con Pollo - 2,27 Kg.",19.95,http://www.petsonic.com/es/8089-large_default/orijen-adulto-con-pollo.jpg
"Adulto con Pollo - 6,8 Kg",44.95,http://www.petsonic.com/es/8089-large_default/orijen-adulto-con-pollo.jpg
Adulto con Pollo - 13 Kg,71.95,http://www.petsonic.com/es/8089-large_default/orijen-adulto-con-pollo.jpg
Adulto con Pollo - Pack 2 x 13 Kg,140.95,http://www.petsonic.com/es/8089-large_default/orijen-adulto-con-pollo.jpg
"6 Pescados - 2,27 Kg.",21.45,http://www.petsonic.com/es/8088-large_default/57-orijen-6-pescados.jpg
"6 Pescados - 6,8 Kg",52.95,http://www.petsonic.com/es/8088-large_default/57-orijen-6-pescados.jpg
6 Pescados - 13 Kg,78.95,http://www.petsonic.com/es/8088-large_default/57-orijen-6-pescados.jpg
6 Pescados - Pack 2 x 13 Kg,154.95,http://www.petsonic.com/es/8088-large_default/57-orijen-6-pescados.jpg
Tundra - 2 Kg.,23.95,http://www.petsonic.com/es/8094-large_default/tundra.jpg
Tundra - 6 Kg,54.70,http://www.petsonic.com/es/8094-large_default/tundra.jpg
Tundra - 11.4 Kg.,84.90,http://www.petsonic.com/es/8094-large_default/tundra.jpg
Tundra - Pack 2 x 11.4 Kg.,162.70,http://www.petsonic.com/es/8094-large_default/tundra.jpg
"Regional Red para Perro - 2,27 Kg.",22.90,http://www.petsonic.com/es/8937-large_default/regional-red-para-perro.jpg
"Regional Red para Perro - 6,8 Kg",55.95,http://www.petsonic.com/es/8937-large_default/regional-red-para-perro.jpg
Regional Red para Perro - 13 Kg,84.90,http://www.petsonic.com/es/8937-large_default/regional-red-para-perro.jpg
Regional Red para Perro - Pack 2 x 13 Kg,167.80,http://www.petsonic.com/es/8937-large_default/regional-red-para-perro.jpg
"Senior - 2,27 Kg.",19.95,http://www.petsonic.com/es/8093-large_default/orijen-senior.jpg
"Senior - 6,8 Kg",42.95,http://www.petsonic.com/es/8093-large_default/orijen-senior.jpg
Senior - 13 Kg,67.95,http://www.petsonic.com/es/8093-large_default/orijen-senior.jpg
Senior - Pack 2 x 13 Kg,132.95,http://www.petsonic.com/es/8093-large_default/orijen-senior.jpg
Puppy Small Breed - 2 Kg.,16.95,http://www.petsonic.com/es/8033-large_default/acana-cachorros-razas-pequenas.jpg
Puppy Small Breed - 6 Kg,33.95,http://www.petsonic.com/es/8033-large_default/acana-cachorros-razas-pequenas.jpg
Puppy Small Breed - Pack 2 x 6 Kg,65.90,http://www.petsonic.com/es/8033-large_default/acana-cachorros-razas-pequenas.jpg
Cachorros Razas Medianas - 2 Kg.,15.35,http://www.petsonic.com/es/8032-large_default/acana-cachorros-razas-medianas.jpg
Cachorros Razas Medianas - 6 Kg,34.35,http://www.petsonic.com/es/8032-large_default/acana-cachorros-razas-medianas.jpg
Cachorros Razas Medianas - 11.4 Kg.,55.95,http://www.petsonic.com/es/8032-large_default/acana-cachorros-razas-medianas.jpg
Cachorros Razas Medianas - 17 Kg,69.95,http://www.petsonic.com/es/8032-large_default/acana-cachorros-razas-medianas.jpg
Cachorros Razas Medianas - Pack 2 x 17 Kg,136.95,http://www.petsonic.com/es/8032-large_default/acana-cachorros-razas-medianas.jpg
Cachorro Razas Grandes - 11.4 Kg.,56.95,http://www.petsonic.com/es/8031-large_default/acana-cachorro-razas-grandes.jpg
Cachorro Razas Grandes - 17 Kg,71.95,http://www.petsonic.com/es/8031-large_default/acana-cachorro-razas-grandes.jpg
Cachorro Razas Grandes - Pack 2 x 17 Kg,140.95,http://www.petsonic.com/es/8031-large_default/acana-cachorro-razas-grandes.jpg
Perro Adulto Razas Pequeñas - 2 Kg.,15.35,http://www.petsonic.com/es/8040-large_default/acana-perro-adulto-razas-pequenas.jpg
Perro Adulto Razas Pequeñas - 6 Kg,34.95,http://www.petsonic.com/es/8040-large_default/acana-perro-adulto-razas-pequenas.jpg
Perro Adulto Razas Pequeñas - Pack 2 x 6 Kg,68.95,http://www.petsonic.com/es/8040-large_default/acana-perro-adulto-razas-pequenas.jpg
Prairie Poultry para Perro - 11.4 Kg.,41.15,http://www.petsonic.com/es/8934-large_default/praire-poultry-para-perro.jpg
Prairie Poultry para Perro - 17 Kg,57.85,http://www.petsonic.com/es/8934-large_default/praire-poultry-para-perro.jpg
Prairie Poultry para Perro - Pack 2 x 17 Kg,113.75,http://www.petsonic.com/es/8934-large_default/praire-poultry-para-perro.jpg
Cobb Chicken & Greens - 2 Kg.,15.35,http://www.petsonic.com/es/8044-large_default/cobb-chicken-greens.jpg
Cobb Chicken & Greens - 6 Kg,33.85,http://www.petsonic.com/es/8044-large_default/cobb-chicken-greens.jpg
Cobb Chicken & Greens - 11.4 Kg.,49.75,http://www.petsonic.com/es/8044-large_default/cobb-chicken-greens.jpg
Cobb Chicken & Greens - 17 Kg,64.95,http://www.petsonic.com/es/8044-large_default/cobb-chicken-greens.jpg
Cobb Chicken & Greens - Pack 2 x 17 Kg,127.90,http://www.petsonic.com/es/8044-large_default/cobb-chicken-greens.jpg
Perro Adulto Razas Grandes - 11.4 Kg.,55.95,http://www.petsonic.com/es/8039-large_default/acana-perro-adulto-razas-grandes.jpg
Perro Adulto Razas Grandes - 17 Kg,72.95,http://www.petsonic.com/es/8039-large_default/acana-perro-adulto-razas-grandes.jpg
Perro Adulto Razas Grandes - Pack 2 x 17 Kg,142.95,http://www.petsonic.com/es/8039-large_default/acana-perro-adulto-razas-grandes.jpg
Sport and Agility Alto en Proteinas - 11.4 Kg.,56.95,http://www.petsonic.com/es/8042-large_default/acana-sport-and-agility-alto-en-proteinas.jpg
Sport and Agility Alto en Proteinas - 17 Kg,68.95,http://www.petsonic.com/es/8042-large_default/acana-sport-and-agility-alto-en-proteinas.jpg
Sport and Agility Alto en Proteinas - Pack 2 x 17 Kg,135.90,http://www.petsonic.com/es/8042-large_default/acana-sport-and-agility-alto-en-proteinas.jpg
Light & Fit - 2 Kg.,14.85,http://www.petsonic.com/es/8036-large_default/acana-light-fit-piesno-light.jpg
Light & Fit - 6 Kg,32.90,http://www.petsonic.com/es/8036-large_default/acana-light-fit-piesno-light.jpg
Light & Fit - 11.4 Kg.,55.95,http://www.petsonic.com/es/8036-large_default/acana-light-fit-piesno-light.jpg
Light & Fit - Pack 2 x 11.4 Kg.,109.95,http://www.petsonic.com/es/8036-large_default/acana-light-fit-piesno-light.jpg
Senior Dog - 2 Kg.,16.95,http://www.petsonic.com/es/8041-large_default/acana-perro-senior.jpg
Senior Dog - 6 Kg,33.85,http://www.petsonic.com/es/8041-large_default/acana-perro-senior.jpg
Senior Dog - 11.4 Kg.,50.90,http://www.petsonic.com/es/8041-large_default/acana-perro-senior.jpg
Senior Dog - Pack 2 x 11.4 Kg.,96.85,http://www.petsonic.com/es/8041-large_default/acana-perro-senior.jpg
"Wild Prairie con Pollo - 2,27 Kg.",14.40,http://www.petsonic.com/es/8043-large_default/acana-wild-praire-con-pollo.jpg
"Wild Prairie con Pollo - 6,8 Kg",35.25,http://www.petsonic.com/es/8043-large_default/acana-wild-praire-con-pollo.jpg
Wild Prairie con Pollo - 13 Kg,59.95,http://www.petsonic.com/es/8043-large_default/acana-wild-praire-con-pollo.jpg
Wild Prairie con Pollo - Pack 2 x 13 Kg,117.95,http://www.petsonic.com/es/8043-large_default/acana-wild-praire-con-pollo.jpg
"Pacífica con Pescado - 2,27 Kg.",22.95,http://www.petsonic.com/es/8037-large_default/acana-pacifica-con-pescado.jpg
"Pacífica con Pescado - 6,8 Kg",39.95,http://www.petsonic.com/es/8037-large_default/acana-pacifica-con-pescado.jpg
Pacífica con Pescado - 11.4 Kg.,66.95,http://www.petsonic.com/es/8037-large_default/acana-pacifica-con-pescado.jpg
Pacífica con Pescado - Pack 2 x 11.4 Kg.,130.95,http://www.petsonic.com/es/8037-large_default/acana-pacifica-con-pescado.jpg
"Grasslands con Cordero - 2,27 Kg.",21.95,http://www.petsonic.com/es/10926-large_default/acana-grasslands-con-cordero.jpg
"Grasslands con Cordero - 6,8 Kg",43.95,http://www.petsonic.com/es/10926-large_default/acana-grasslands-con-cordero.jpg
Grasslands con Cordero - 13 Kg,69.95,http://www.petsonic.com/es/10926-large_default/acana-grasslands-con-cordero.jpg
Grasslands con Cordero - Pack 2 x 13 Kg,136.95,http://www.petsonic.com/es/10926-large_default/acana-grasslands-con-cordero.jpg
Cordero y Manzana - 2 Kg.,16.35,http://www.petsonic.com/es/10930-large_default/acana-cordero-y-manzana.jpg
Cordero y Manzana - 6 Kg,35.25,http://www.petsonic.com/es/10930-large_default/acana-cordero-y-manzana.jpg
Cordero y Manzana - 11.4 Kg.,63.95,http://www.petsonic.com/es/10930-large_default/acana-cordero-y-manzana.jpg
Cordero y Manzana - 17 Kg,80.95,http://www.petsonic.com/es/10930-large_default/acana-cordero-y-manzana.jpg
Cordero y Manzana - Pack 2 x 17 Kg,154.05,http://www.petsonic.com/es/10930-large_default/acana-cordero-y-manzana.jpg
Pork & Squash - 2 Kg.,17.40,http://www.petsonic.com/es/10923-large_default/pork-squash.jpg
Pork & Squash - 6 Kg,38.35,http://www.petsonic.com/es/10923-large_default/pork-squash.jpg
Pork & Squash - 11.4 Kg.,55.80,http://www.petsonic.com/es/10923-large_default/pork-squash.jpg
Pork & Squash - Pack 2 x 11.4 Kg.,106.05,http://www.petsonic.com/es/10923-large_default/pork-squash.jpg
"Ranchlands - 2,27 Kg.",22.95,http://www.petsonic.com/es/8046-large_default/ranchlands.jpg
"Ranchlands - 6,8 Kg",44.95,http://www.petsonic.com/es/8046-large_default/ranchlands.jpg
Ranchlands - 13 Kg,68.65,http://www.petsonic.com/es/8046-large_default/ranchlands.jpg
Ranchlands - Pack 2 x 13 Kg,134.35,http://www.petsonic.com/es/8046-large_default/ranchlands.jpg
Wild Coast para Perro - 2 Kg.,19.45,http://www.petsonic.com/es/8935-large_default/wild-coast-para-perro.jpg
Wild Coast para Perro - 6 Kg,40.95,http://www.petsonic.com/es/8935-large_default/wild-coast-para-perro.jpg
Wild Coast para Perro - 11.4 Kg.,60.95,http://www.petsonic.com/es/8935-large_default/wild-coast-para-perro.jpg
Wild Coast para Perro - 17 Kg,86.45,http://www.petsonic.com/es/8935-large_default/wild-coast-para-perro.jpg
Wild Coast para Perro - Pack 2 x 17 Kg,164.25,http://www.petsonic.com/es/8935-large_default/wild-coast-para-perro.jpg
Clasic Red para Perro - 2 Kg.,19.45,http://www.petsonic.com/es/8936-large_default/clasis-red-para-perro.jpg
Clasic Red para Perro - 6 Kg,38.95,http://www.petsonic.com/es/8936-large_default/clasis-red-para-perro.jpg
Clasic Red para Perro - 11.4 Kg.,57.95,http://www.petsonic.com/es/8936-large_default/clasis-red-para-perro.jpg
Clasic Red para Perro - 17 Kg,81.40,http://www.petsonic.com/es/8936-large_default/clasis-red-para-perro.jpg
Clasic Red para Perro - Pack 2 x 14 Kg,154.65,http://www.petsonic.com/es/8936-large_default/clasis-red-para-perro.jpg
